URL, Price, Title, Author, Stars, Ratings Count, Reviews Count, Language, Binding, Publisher, Genre, ISBN10, ISBN13(Double Click to view), Pages, Edition
https://www.flipkart.com/third-way-discourse-european-ideologies-twentieth-century/p/itmdvfmtgz5pyc9q?pid=9780748615612&lid=LSTBOK97807486156125QBK70&marketplace=FLIPKART&srno=s_39_1544&otracker=categorytree%0A&fm=organic&iid=67ac28dc-a5ec-4db3-835f-bb8cb87e35fc.9780748615612.SEARCH&qH=7d8949bcbf85067f, Rs: 700, Third Way Discourse: European Ideologies in the Twentieth Century,  Professor Steve Bastow James Martin, , , ,English,Paperback,Edinburgh University Press, , 074861561X,9780748615612 ,192,2003
https://www.flipkart.com/book-five-rings/p/itmfc4yxcbqhs3qx?pid=9781590302484&lid=LSTBOK97815903024847L43YS&marketplace=FLIPKART&srno=s_39_1545&otracker=categorytree%0A&fm=organic&iid=51fe7670-85da-47b2-b610-56f40fe57d45.9781590302484.SEARCH&qH=7d8949bcbf85067f, Rs: 383, The Book of Five Rings,  Miyamoto Musashi,4.2,19,3,English,Paperback,Penguin,Sports & Recreation, 1590302486,9781590302484 , , 
https://www.flipkart.com/womanist-ethics-cultural-production-evil/p/itmf3gs4cqzxh2mv?pid=9781403972729&lid=LSTBOK9781403972729FZWSOK&marketplace=FLIPKART&srno=s_39_1546&otracker=categorytree%0A&fm=organic&iid=8e9e2bde-d469-4eda-af11-ee3c383eb784.9781403972729.SEARCH&qH=7d8949bcbf85067f, Rs: 2178, Womanist Ethics and the Cultural Production of Evil,  Townes Emilie M., , , ,English,Hardcover,Palgrave USA,Social Science, 1403972729,9781403972729 ,200, 
https://www.flipkart.com/sublime-terror-human-difference-new/p/itmczz5s4hxehvvj?pid=9780415148115&lid=LSTBOK97804151481158ZJYRB&marketplace=FLIPKART&srno=s_39_1547&otracker=categorytree%0A&fm=organic&iid=95560d76-57ef-4108-ab9c-7e29a8f6e9e2.9780415148115.SEARCH&qH=7d8949bcbf85067f, Rs: 2510, The Sublime- Terror And Human Difference New edition Edition,  Christine Battersby, , , ,English,Paperback,Taylor & Francis, , 0415148111,9780415148115 ,240,New edition & 2007
https://www.flipkart.com/volume-12-tome-iii-kierkegaard-s-influence-literature-criticism-art/p/itmfbh5cmahf9jag?pid=9781138276673&lid=LSTBOK9781138276673TRTQLF&marketplace=FLIPKART&srno=s_39_1548&otracker=categorytree%0A&fm=organic&iid=72d855c9-f25c-4b2f-b5ef-948f82f4933a.9781138276673.SEARCH&qH=7d8949bcbf85067f, Rs: 3609, Volume 12- Tome III: Kierkegaard's Influence on Literature- Criticism and Art,  Stewart Jon, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 1138276677,9781138276673 ,216, 
https://www.flipkart.com/free-will-basics/p/itmf3jpawxp2xa7s?pid=9780415562201&lid=LSTBOK9780415562201HZ2K95&marketplace=FLIPKART&srno=s_39_1549&otracker=categorytree%0A&fm=organic&iid=85c16b93-35be-49db-b343-c1506bb91ad2.9780415562201.SEARCH&qH=7d8949bcbf85067f, Rs: 1401, Free Will: The Basics,  Griffith Meghan, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 0415562201,9780415562201 ,150, 
https://www.flipkart.com/philosophy-and-theatre/p/itme4gvruvrmmttb?pid=9780415604512&lid=LSTBOK9780415604512OVHRYX&marketplace=FLIPKART&srno=s_39_1550&otracker=categorytree%0A&fm=organic&iid=02e4fbc6-2236-4e98-8d47-217cffe180b8.9780415604512.SEARCH&qH=7d8949bcbf85067f, Rs: 2259, Philosophy and Theatre,  Stern Tom, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 0415604516,9780415604512 ,210, 
https://www.flipkart.com/reading-onora-o-neill/p/itmdzscj62mcfzzd?pid=9780415675987&lid=LSTBOK9780415675987NBCMYI&marketplace=FLIPKART&srno=s_39_1551&otracker=categorytree%0A&fm=organic&iid=0d55f59d-1472-4d61-ac4d-6757193351b7.9780415675987.SEARCH&qH=7d8949bcbf85067f, Rs: 3324, Reading Onora O'Neill,  unknown, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 0415675987,9780415675987 ,254, 
https://www.flipkart.com/happiness-ethics-economics/p/itmdz8xkgvuprcmj?pid=9780415746014&lid=LSTBOK9780415746014GER759&marketplace=FLIPKART&srno=s_39_1552&otracker=categorytree%0A&fm=organic&iid=c83c7965-5241-49ad-a0c9-a2bba0a6726e.9780415746014.SEARCH&qH=7d8949bcbf85067f, Rs: 3134, Happiness- Ethics and Economics,  Hirata Johannes, , , ,English,Paperback,Taylor & Francis Ltd,Business & Economics, 0415746019,9780415746014 ,190, 
https://www.flipkart.com/gaston-bachelard/p/itmfcfwcuqa3crgt?pid=9780415869096&lid=LSTBOK9780415869096O8DH30&marketplace=FLIPKART&srno=s_39_1553&otracker=categorytree%0A&fm=organic&iid=fc2cbf02-f2f6-4592-9323-ee5b8598c72f.9780415869096.SEARCH&qH=7d8949bcbf85067f, Rs: 3609, Gaston Bachelard,  Chimisso Cristina, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 0415869099,9780415869096 ,304, 
https://www.flipkart.com/methodological-individualism/p/itmfbfcbzgg2xvx5?pid=9781138871274&lid=LSTBOK9781138871274P3Z8B5&marketplace=FLIPKART&srno=s_39_1554&otracker=categorytree%0A&fm=organic&iid=511861b5-b86d-4929-a4a7-73576a38a653.9781138871274.SEARCH&qH=7d8949bcbf85067f, Rs: 3609, Methodological Individualism,  Udehn Lars, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 1138871273,9781138871274 ,464, 
https://www.flipkart.com/philosophical-darwinism/p/itmczz5pyyysuqxa?pid=9780415756037&lid=LSTBOK9780415756037OWRUID&marketplace=FLIPKART&srno=s_39_1555&otracker=categorytree%0A&fm=organic&iid=7c308359-18a0-462c-9834-f31ea26da181.9780415756037.SEARCH&qH=7d8949bcbf85067f, Rs: 3609, Philosophical Darwinism,  Munz Peter, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 0415756030,9780415756037 ,264, 
https://www.flipkart.com/myth-of-sisyphus/p/itmfbu6cyf6trfqy?pid=9780141023991&lid=LSTBOK9780141023991RDPLBZ&marketplace=FLIPKART&srno=s_39_1556&otracker=categorytree%0A&fm=organic&iid=fd2e21b5-d96f-4364-9e83-6beb25b38cf4.9780141023991.SEARCH&qH=7d8949bcbf85067f, Rs: 250, Myth of Sisyphus,  Albert Camus,4.4,71,8,English,Paperback,Penguin, , 0141023996,9780141023991 , ,2005
https://www.flipkart.com/early-responses-hume-writings-religion-v-5-6/p/itmdyhfqs2n5qs6z?pid=9781843711186&lid=LSTBOK9781843711186C5NLH8&marketplace=FLIPKART&srno=s_39_1557&otracker=categorytree%0A&fm=organic&iid=e364a9ab-014c-4452-905e-cae9b71e1cca.9781843711186.SEARCH&qH=7d8949bcbf85067f, Rs: 1107, Early Responses to Hume: Writings on Religion v. 5 & 6,  unknown, , , ,English,Paperback,Bloomsbury,Philosophy, 1843711184,9781843711186 ,800, 
https://www.flipkart.com/wittgenstein-s-enduring-arguments/p/itmfcfcu7wthauqy?pid=9780415761949&lid=LSTBOK978041576194947PZVN&marketplace=FLIPKART&srno=s_39_1558&otracker=categorytree%0A&fm=organic&iid=03f24d7d-acf3-4fbb-ab37-31b3429474ad.9780415761949.SEARCH&qH=7d8949bcbf85067f, Rs: 3609, Wittgenstein's Enduring Arguments,  unknown, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 0415761948,9780415761949 ,14, 
https://www.flipkart.com/heidegger-marcuse-catastrophe-redemption-history/p/itmf3g3kwfyrzse8?pid=9780415941785&lid=LSTBOK9780415941785NIFSO2&marketplace=FLIPKART&srno=s_39_1559&otracker=categorytree%0A&fm=organic&iid=1aa7a381-80d2-4d9a-8608-837d118cd14d.9780415941785.SEARCH&qH=7d8949bcbf85067f, Rs: 2469, Heidegger and Marcuse: The Catastrophe and Redemption of History,  Feenberg Professor Of Philosophy Andrew Feenberg, , , ,English,Paperback,Routledge Chapman & Hall,Philosophy, 0415941784,9780415941785 , , 
